"Date","상권","공실률","공실률_예측_머신러닝","공실률_예측_딥러닝","공실률_차이_머신","공실률_차이_딥"
"2016_2","천호",4,5.66816476583333,4.377622675,1.66816476583333,0.377622675
"2016_2","청담",11,8.785118871,11.1268616666667,2.214881129,0.126861666666667
"2016_2","청량리",8.2,7.0335449825,7.061615,1.1664550175,1.138385
"2016_2","충무로",5.1,7.804655049,6.5742375,2.704655049,1.4742375
"2016_2","테헤란로",6.4,7.469478038,8.60689124,1.069478038,2.20689124
"2016_2","혜화동",5,7.4836232588,5.57977568,2.4836232588,0.57977568
"2016_2","홍대합정",5.9,7.68699352730769,7.27336663076923,1.78699352730769,1.37336663076923
"2016_2","화곡",18.9,8.89701876648571,16.8171020857143,10.0029812335143,2.08289791428571
"2016_3","건대입구",3.1,6.56057622776923,3.65988103076923,3.46057622776923,0.559881030769231
"2016_3","경희대",0.4,2.11934863328571,0.980069255714286,1.71934863328571,0.580069255714286
"2016_3","공덕역",6.1,8.34582984833333,6.94514433333333,2.24582984833333,0.845144333333334
"2016_3","광화문",2.1,3.8018733052,4.64905518,1.7018733052,2.54905518
"2016_3","군자",4.7,6.0243808676,4.13312462,1.3243808676,0.56687538
"2016_3","동대문",10.3,15.72513162,8.62052515,5.42513162,1.67947485
"2016_3","명동",8,9.9731367676,9.24557252,1.9731367676,1.24557252
"2016_3","목동",11.2,7.95519509118182,7.50182703636364,3.24480490881818,3.69817296363636
"2016_3","사당",1.6,5.4263963215,2.63527041,3.8263963215,1.03527041
"2016_3","서초",5.3,8.0954969613,6.95340013,2.7954969613,1.65340013
"2016_3","성신여대",12.9,8.86860293225,7.016509425,4.03139706775,5.883490575
"2016_3","수유",12.3,7.958051634,10.3746859833333,4.341948366,1.92531401666667
"2016_3","신촌",6.3,10.98737089,5.385911,4.68737089,0.914089
"2016_3","영등포",11.3,11.855831792,10.6648328444444,0.555831791999999,0.635167155555557
"2016_3","용산",7.6,10.9712788044,7.7426808,3.3712788044,0.1426808
"2016_3","이태원",12.6,10.1559325363333,9.54464136666667,2.44406746366667,3.05535863333333
"2016_3","잠실",7,6.759512829,5.3826959,0.240487171,1.6173041
"2016_3","장안동",7,8.84727460047619,6.73426746666667,1.84727460047619,0.265732533333333
"2016_3","종로",9.8,7.9689338912,10.41424004,1.8310661088,0.614240039999999
"2016_3","천호",4,6.48134526658333,4.67274675,2.48134526658333,0.67274675
"2016_3","청담",11,7.46325578808333,12.7918723333333,3.53674421191667,1.79187233333333
"2016_3","청량리",8.1,7.38927383,7.8692002,0.710726169999999,0.2307998
"2016_3","충무로",5.1,7.3295654365,6.23098155,2.2295654365,1.13098155
"2016_3","테헤란로",8.9,8.8529936302,9.987166055,0.0470063698000001,1.087166055
"2016_3","혜화동",5.3,7.2761651852,5.01099034,1.9761651852,0.28900966
"2016_3","홍대합정",12.7,8.77001977715385,9.34949882307692,3.92998022284615,3.35050117692308
"2016_3","화곡",15.8,9.48186582322857,15.1974832571429,6.31813417677143,0.602516742857144
"2016_4","건대입구",3.4,7.23797924130769,3.76781684615385,3.83797924130769,0.367816846153846
"2016_4","경희대",0.4,2.75579610942857,0.93935809,2.35579610942857,0.53935809
"2016_4","공덕역",6.1,9.05302756875,6.3585849,2.95302756875,0.258584900000001
"2016_4","광화문",2.1,2.9396024362,4.82402866,0.8396024362,2.72402866
"2016_4","군자",7.6,6.8506181187,5.89699397,0.7493818813,1.70300603
"2016_4","동대문",10.4,17.249775085,9.17914235,6.849775085,1.22085765
"2016_4","명동",5.1,8.8452616354,7.80359608,3.7452616354,2.70359608
"2016_4","목동",7.6,7.30078030190909,7.52136687272727,0.299219698090909,0.0786331272727265
"2016_4","사당",3.5,7.100293823,3.19946856153846,3.600293823,0.300531438461539
"2016_4","서초",3.6,9.16029905695,6.311526885,5.56029905695,2.711526885
"2016_4","성신여대",10.6,9.56979579266667,6.60073710833333,1.03020420733333,3.99926289166667
"2016_4","수유",13.8,6.85138618008333,10.101954,6.94861381991667,3.698046
"2016_4","신촌",5.5,10.511038836,5.9566765,5.011038836,0.4566765
"2016_4","영등포",12.4,11.961282367,11.0658429777778,0.438717633000001,1.33415702222222
"2016_4","용산",8.5,10.9414562934,8.19933733333333,2.4414562934,0.300662666666668
"2016_4","이태원",16.7,12.7992530266667,9.99703821111111,3.90074697333333,6.70296178888889
"2016_4","잠실",6.8,8.963834771,5.77639555,2.163834771,1.02360445
"2016_4","장안동",6.7,8.05226274538095,6.8745098047619,1.35226274538095,0.174509804761905
"2016_4","종로",10.2,8.5890253746,10.737936565,1.6109746254,0.537936565000001
"2016_4","천호",4,6.16553137441667,4.49496555833333,2.16553137441667,0.494965558333333
"2016_4","청담",11.4,7.73157834066667,12.2771424166667,3.66842165933333,0.877142416666667
"2016_4","청량리",8.1,6.4601840585,7.1538465,1.6398159415,0.946153499999999
"2016_4","충무로",5.1,6.9739209105,6.2346675,1.8739209105,1.1346675
"2016_4","테헤란로",8.9,8.0234347971,10.3407632425,0.8765652029,1.4407632425
"2016_4","혜화동",5.3,6.2854290874,4.67987494,0.9854290874,0.620125059999999
"2016_4","홍대합정",12.7,8.06848288330769,9.18364349230769,4.63151711669231,3.51635650769231
"2016_4","화곡",15.8,9.17626859354286,15.3880737857143,6.62373140645714,0.411926214285716
"2017_1","건대입구",2.9,6.22340099492857,2.80265295714286,3.32340099492857,0.0973470428571428
"2017_1","경희대",0.5,1.55402369628571,0.821853054285714,1.05402369628571,0.321853054285714
"2017_1","공덕역",5.3,6.0975501,5.94783825,0.7975501,0.64783825
"2017_1","광화문",1.8,2.4867869828,2.80117244,0.6867869828,1.00117244
"2017_1","군자",2.1,6.34183706736364,4.08345710909091,4.24183706736364,1.98345710909091
"2017_1","논현역",1,6.62601931221429,1.8197744,5.62601931221429,0.8197744
"2017_1","동대문",10.9,11.1790616655,9.3060985,0.2790616655,1.5939015
"2017_1","명동",5.5,7.997859791,8.40860978,2.497859791,2.90860978
"2017_1","목동",5.5,8.10991634545455,7.07229426363636,2.60991634545455,1.57229426363636
"2017_1","불광역",3.8,6.35092908022222,3.55863586666667,2.55092908022222,0.241364133333333
"2017_1","사당",5,6.7668307445,2.93918610714286,1.7668307445,2.06081389285714
"2017_1","서초",9.4,9.327008436,9.403802615,0.0729915640000005,0.00380261499999968
"2017_1","성신여대",10.6,9.18911422625,8.00526744166667,1.41088577375,2.59473255833333
"2017_1","수유",13.7,5.95181189338462,9.2094561,7.74818810661538,4.4905439
"2017_1","신림역",5.6,6.8436596292,4.98995566,1.2436596292,0.61004434
"2017_1","신촌",5.5,7.6380951255,10.92751,2.1380951255,5.42751
"2017_1","압구정",7.3,9.20202933716667,9.32940796666667,1.90202933716667,2.02940796666667
"2017_1","영등포",10.9,11.1168080074444,10.4063136666667,0.216808007444444,0.493686333333335
"2017_1","오류동역",2.8,5.93559682433333,3.00178376666667,3.13559682433333,0.201783766666667
"2017_1","왕십리",10.2,8.25991371933333,7.69770018333333,1.94008628066667,2.50229981666667
"2017_1","용산",8.2,9.10028940186667,8.15115924666667,0.900289401866667,0.0488407533333319
"2017_1","이태원",14.9,9.79063488411111,10.6996809555556,5.10936511588889,4.20031904444444
"2017_1","잠실",8.9,11.33569346575,5.5568276,2.43569346575,3.3431724
"2017_1","장안동",7.6,8.13235806345,6.742628125,0.532358063450001,0.857371875
"2017_1","종로",4.7,6.2904820202,7.42231499,1.5904820202,2.72231499
"2017_1","천호",5.3,6.29887281025,4.40424425,0.99887281025,0.89575575
"2017_1","청담",4.7,6.25030497975,8.39513316666667,1.55030497975,3.69513316666667
"2017_1","청량리",6.2,7.2974152835,5.4190475,1.0974152835,0.780952500000001
"2017_1","테헤란로",11.1,9.05427851223077,10.9216692102564,2.04572148776923,0.178330789743589
"2017_1","혜화동",2.6,4.7603426586,2.81978622,2.1603426586,0.21978622
"2017_1","홍대합정",8,6.02233097923077,7.4668697,1.97766902076923,0.5331303
"2017_1","화곡",14.1,8.75715148731429,12.8510412885714,5.34284851268571,1.24895871142857
"2017_2","건대입구",2.4,6.547138939,2.59680039285714,4.147138939,0.196800392857143
"2017_2","경희대",0.5,2.52550189971429,1.45205850857143,2.02550189971429,0.952058508571429
"2017_2","공덕역",5.3,6.13916453875,5.320195775,0.83916453875,0.0201957750000004
"2017_2","광화문",1.8,2.310299309,3.02413252,0.510299309,1.22413252
