"Date","상권","임대료","임대료_예측_머신러닝","임대료_예측_딥러닝","임대료_차이_머신","임대료_차이_딥"
"2016_1","충무로",29.1,28.976,34.5027725,0.124000000000002,5.4027725
"2016_1","테헤란로",46.4,37.8624736842105,47.9784773157895,8.53752631578947,1.57847731578948
"2016_1","혜화동",70.2,59.6072,68.400812,10.5928,1.799188
"2016_1","홍대합정",47.4,42.3886153846154,55.4273463076923,5.01138461538461,8.02734630769231
"2016_1","화곡",23.3,24.0669714285714,29.2517819428571,0.766971428571427,5.95178194285714
"2016_2","건대입구",52.5,47.9944,49.3233164666667,4.5056,3.17668353333333
"2016_2","경희대",49.5,43.1887142857143,47.8224511428571,6.31128571428572,1.67754885714286
"2016_2","공덕역",40.4,34.7466666666667,42.6098343333333,5.65333333333334,2.20983433333333
"2016_2","광화문",70.5,54.1226,72.088466,16.3774,1.588466
"2016_2","군자",38.4,34.1482,36.3874813,4.2518,2.01251869999999
"2016_2","동대문",34.9,33.705,44.672824,1.195,9.772824
"2016_2","명동",271.6,206.8202,285.07183,64.7798,13.47183
"2016_2","목동",30.5,28.1585833333333,37.1238300833333,2.34141666666667,6.62383008333333
"2016_2","사당",54,49.011,51.8479946,4.989,2.1520054
"2016_2","서초",30.7,26.93815,36.31648725,3.76185,5.61648725
"2016_2","성신여대",41.5,39.5013333333333,42.8395118333333,1.99866666666667,1.33951183333333
"2016_2","수유",55.3,48.50525,57.77856875,6.79475,2.47856875
"2016_2","신촌",58.4,46.344,64.0055885,12.056,5.6055885
"2016_2","영등포",33.7,33.1366666666667,42.3886222222222,0.563333333333333,8.68862222222222
"2016_2","용산",23.7,22.6631333333333,32.1602774666667,1.03686666666666,8.46027746666666
"2016_2","이태원",46.1,41.4957777777778,53.0796825555556,4.60422222222222,6.97968255555556
"2016_2","잠실",40.8,34.98975,38.6927945,5.81025,2.1072055
"2016_2","장안동",26.1,24.2089047619048,34.1978526190476,1.89109523809524,8.09785261904761
"2016_2","종로",88.9,74.7417,94.9548354,14.1583,6.0548354
"2016_2","천호",38.6,34.6615833333333,37.6685038333333,3.93841666666667,0.931496166666669
"2016_2","청담",69.6,48.8515833333333,72.10355025,20.7484166666667,2.50355025
"2016_2","청량리",43.5,40.8095,37.8996755,2.6905,5.6003245
"2016_2","충무로",29.1,21.6505,34.7419585,7.4495,5.6419585
"2016_2","테헤란로",46.4,38.2945,49.826215075,8.1055,3.426215075
"2016_2","혜화동",70.2,62.6042,66.6057678,7.5958,3.59423220000001
"2016_2","홍대합정",47.5,40.5016153846154,61.3675313076923,6.99838461538462,13.8675313076923
"2016_2","화곡",23.3,23.8501714285714,29.9428854857143,0.550171428571428,6.64288548571428
"2016_3","건대입구",52.6,47.6566923076923,51.6379915384615,4.94330769230769,0.96200846153846
"2016_3","경희대",49.4,43.9368571428571,46.6171027142857,5.46314285714286,2.78289728571428
"2016_3","공덕역",40.4,33.231,40.364436,7.169,0.0355640000000008
"2016_3","광화문",71.2,54.438,75.172818,16.762,3.972818
"2016_3","군자",36.8,33.2711,34.3248682,3.5289,2.4751318
"2016_3","동대문",34.9,31.14,45.13566,3.76,10.23566
"2016_3","명동",271.2,224.6588,271.40648,46.5412,0.206479999999999
"2016_3","목동",30.5,27.8428181818182,34.2821433636364,2.65718181818182,3.78214336363637
"2016_3","사당",54,47.0339285714286,50.9292428571429,6.96607142857143,3.07075714285714
"2016_3","서초",30.9,26.37005,35.3192686,4.52995,4.4192686
"2016_3","성신여대",41.4,38.2825,43.8239539166667,3.1175,2.42395391666667
"2016_3","수유",55.3,46.5539166666667,56.4600709166667,8.74608333333333,1.16007091666667
"2016_3","신촌",58.4,44.9705,68.0311875,13.4295,9.6311875
"2016_3","영등포",33.7,31.721,40.2970872222222,1.979,6.59708722222222
"2016_3","용산",23.7,21.8688,30.9413437333333,1.8312,7.24134373333333
"2016_3","이태원",46.1,41.1166666666667,52.2846981111111,4.98333333333333,6.18469811111111
"2016_3","잠실",41,36.2185,35.90202525,4.7815,5.09797475
"2016_3","장안동",26.1,24.6648095238095,33.1633243809524,1.43519047619048,7.06332438095238
"2016_3","종로",88.9,74.4046,92.06565185,14.4954,3.16565184999999
"2016_3","천호",38.6,33.3836666666667,35.6604044166667,5.21633333333333,2.93959558333334
"2016_3","청담",69.1,50.5681666666667,69.462837,18.5318333333333,0.362836999999999
"2016_3","청량리",43.5,35.9535,36.595734,7.54649999999999,6.904266
"2016_3","충무로",29.1,21.9375,35.3650285,7.1625,6.2650285
"2016_3","테헤란로",46.4,37.15505,49.190390625,9.24495,2.790390625
"2016_3","혜화동",70.2,57.5734,64.5683332,12.6266,5.6316668
"2016_3","홍대합정",47.5,39.8452307692308,61.3421862307692,7.65476923076923,13.8421862307692
"2016_3","화곡",23.3,23.2735714285714,29.0881060285714,0.0264285714285712,5.78810602857143
"2016_4","건대입구",52.6,47.3446153846154,51.1200846923077,5.25538461538461,1.47991530769231
"2016_4","경희대",49.3,41.718,45.658544,7.58199999999999,3.641456
"2016_4","공덕역",40.4,31.26325,42.66904325,9.13675,2.26904325
"2016_4","광화문",71.3,53.8338,73.99628,17.4662,2.69628
"2016_4","군자",36.8,32.1658,35.2756874,4.6342,1.52431259999999
"2016_4","동대문",34.8,31.805,45.025799,2.995,10.225799
"2016_4","명동",271.1,219.9098,268.744178,51.1902,2.35582199999999
"2016_4","목동",30.5,28.0749090909091,34.6432216363636,2.42509090909091,4.14322163636363
"2016_4","사당",54,47.5652307692308,51.4244990769231,6.43476923076923,2.57550092307692
"2016_4","서초",30.9,26.105,34.4057193,4.795,3.5057193
"2016_4","성신여대",41.4,38.0384166666667,42.4729569166667,3.36158333333334,1.07295691666667
"2016_4","수유",55.2,46.94175,57.2117394166667,8.25825,2.01173941666666
"2016_4","신촌",58.4,48.7065,67.81331,9.69349999999999,9.41331
"2016_4","영등포",33.7,31.5387777777778,43.0062078888889,2.16122222222223,9.30620788888888
"2016_4","용산",23.7,22.0700666666667,31.7934553333333,1.62993333333333,8.09345533333333
"2016_4","이태원",46,38.7664444444444,54.1814545555556,7.23355555555555,8.18145455555555
"2016_4","잠실",41.1,35.58525,38.319393,5.51475,2.780607
"2016_4","장안동",26.1,24.4126666666667,32.80286,1.68733333333333,6.70286
"2016_4","종로",88.7,71.7308,94.40023005,16.9692,5.70023005
"2016_4","천호",38.6,33.7233333333333,35.5991359166667,4.87666666666667,3.00086408333333
"2016_4","청담",71.6,52.0081666666667,66.63724525,19.5918333333333,4.96275475
"2016_4","청량리",43.5,40.1605,35.9586115,3.3395,7.5413885
"2016_4","충무로",29.1,25.833,30.5496425,3.267,1.4496425
"2016_4","테헤란로",46.1,37.10985,48.158983025,8.99015,2.058983025
"2016_4","혜화동",70.1,56.8854,69.0076908,13.2146,1.09230919999999
"2016_4","홍대합정",47.3,41.3959230769231,65.459903,5.90407692307692,18.159903
"2016_4","화곡",23.3,23.3798571428571,29.0278663428571,0.0798571428571435,5.72786634285714
"2017_1","건대입구",62.5,51.2736428571429,58.3220353571429,11.2263571428571,4.17796464285714
"2017_1","경희대",43.4,41.862,43.549434,1.538,0.149433999999999
"2017_1","공덕역",40.8,34.4495,40.679066,6.3505,0.120933999999998
"2017_1","광화문",69.7,55.3708,70.0390082,14.3292,0.339008199999995
"2017_1","군자",29.7,31.6960909090909,31.198994,1.99609090909091,1.498994
"2017_1","논현역",39,33.6260714285714,38.8385972142857,5.37392857142857,0.161402785714287
"2017_1","동대문",36.5,32.686,54.1179335,3.814,17.6179335
"2017_1","명동",277.2,237.2184,266.88957,39.9816,10.31043
"2017_1","목동",33.4,30.1941818181818,36.3787380909091,3.20581818181818,2.97873809090909
"2017_1","불광역",37,34.5087777777778,38.7305843333333,2.49122222222222,1.73058433333333
"2017_1","사당",58,49.7659285714286,52.7888255,8.23407142857143,5.2111745
"2017_1","서초",27.8,26.0575,31.83298355,1.7425,4.03298355
"2017_1","성신여대",43.7,38.95875,44.551117,4.74125,0.851116999999995
"2017_1","수유",54.6,49.4865384615385,55.0400036153846,5.11346153846154,0.440003615384612
"2017_1","신림역",69.7,52.3796,69.0336452,17.3204,0.666354800000008
"2017_1","신촌",57.3,48.158,121.18264,9.142,63.88264
"2017_1","압구정",58.1,44.0888333333333,59.3782208333333,14.0111666666667,1.27822083333333
"2017_1","영등포",37.8,34.8294444444444,43.9121974444444,2.97055555555556,6.11219744444445
"2017_1","오류동역",46.6,41.6703333333333,39.8695856666667,4.92966666666667,6.73041433333334
"2017_1","왕십리",37.4,36.3803333333333,40.217461,1.01966666666667,2.817461
"2017_1","용산",24.8,23.0915333333333,30.1572642666667,1.70846666666667,5.35726426666666
"2017_1","이태원",47,40.2022222222222,53.9058118888889,6.79777777777777,6.90581188888889
"2017_1","잠실",41.2,36.7335,36.2180595,4.4665,4.9819405
"2017_1","장안동",21,24.2324,31.4761606,3.2324,10.4761606
"2017_1","종로",83.9,72.0265,89.163329,11.8735,5.263329
"2017_1","천호",35.3,34.7839166666667,33.3707821666667,0.516083333333327,1.92921783333333
"2017_1","청담",68.9,49.7495,67.5273415,19.1505,1.3726585
"2017_1","청량리",45.9,44.8235,36.624948,1.0765,9.275052
"2017_1","테헤란로",46.2,38.0165641025641,48.0892312564103,8.1834358974359,1.88923125641026
"2017_1","혜화동",73.5,61.3752,72.3276728,12.1248,1.1723272
"2017_1","홍대합정",55.2,44.9736923076923,72.3635731538461,10.2263076923077,17.1635731538461
"2017_1","화곡",26.2,25.7204,30.2220537428571,0.479599999999998,4.02205374285714
"2017_2","건대입구",62.7,55.2030714285714,57.6677497857143,7.49692857142858,5.03225021428572
"2017_2","경희대",43.5,41.02,43.7135898571429,2.48,0.213589857142857
"2017_2","공덕역",40.8,32.7375,39.11498125,8.06249999999999,1.68501875
"2017_2","광화문",69.3,54.0294,74.1757218,15.2706,4.87572179999999
"2017_2","군자",29.8,30.7267272727273,30.7070434545455,0.926727272727273,0.907043454545455
"2017_2","논현역",39,33.1303571428571,39.668568,5.86964285714286,0.668568
"2017_2","동대문",36.5,34.608,50.76583,1.892,14.26583
"2017_2","명동",277.2,242.2628,262.448538,34.9372,14.751462
"2017_2","목동",33.4,30.0780909090909,36.7181499090909,3.32190909090909,3.31814990909091
"2017_2","불광역",37,33.2501111111111,38.7389182222222,3.74988888888889,1.73891822222222
"2017_2","사당",58.7,50.7057857142857,55.0603472142857,7.99421428571429,3.63965278571429
"2017_2","서초",27.8,25.71355,31.80624745,2.08645,4.00624745
"2017_2","성신여대",43.7,39.2574166666667,45.3832333333333,4.44258333333334,1.68323333333333
"2017_2","수유",54.6,50.6809230769231,55.8891822307692,3.91907692307692,1.28918223076923
"2017_2","신림역",70.3,56.454,71.1516124,13.846,0.851612400000008
"2017_2","신촌",57.3,45.9105,100.8343,11.3895,43.5343
"2017_2","압구정",58,44.4306666666667,64.1920283333333,13.5693333333333,6.19202833333334
"2017_2","영등포",38.2,35.425,45.0457755555556,2.77500000000001,6.84577555555556
"2017_2","오류동역",46.6,44.8806666666667,38.3857503333333,1.71933333333333,8.21424966666667
"2017_2","왕십리",37.4,36.3238333333333,39.952928,1.07616666666667,2.552928
"2017_2","용산",25,23.2175333333333,30.4261234,1.78246666666667,5.4261234
"2017_2","이태원",47,40.8315555555556,58.6354282222222,6.16844444444445,11.6354282222222
"2017_2","잠실",41.3,36.9405,36.8417405,4.3595,4.4582595
"2017_2","장안동",21,22.7681,27.80576665,1.7681,6.80576665
"2017_2","종로",83.9,69.52795,90.78123795,14.37205,6.88123795
"2017_2","천호",35.4,33.1886363636364,31.565524,2.21136363636364,3.834476
"2017_2","청담",68.1,48.9088333333333,66.3532075833333,19.1911666666667,1.74679241666666
"2017_2","청량리",45.9,45.768,38.4360425,0.131999999999998,7.4639575
"2017_2","테헤란로",46.2,37.9182564102564,49.5630473333333,8.28174358974359,3.36304733333333
"2017_2","혜화동",73.2,59.9386,70.7034254,13.2614,2.4965746
"2017_2","홍대합정",55.2,46.393,73.2533083076923,8.807,18.0533083076923
"2017_2","화곡",26.2,25.2426,29.6284388285714,0.9574,3.42843882857143
"2017_3","건대입구",64.3,54.8695714285714,60.0278112857143,9.43042857142857,4.27218871428571
"2017_3","경희대",43.5,40.238,44.4188795714286,3.262,0.918879571428569
"2017_3","공덕역",40.8,33.278,39.6124535,7.522,1.1875465
"2017_3","광화문",69.2,54.2912,75.0064738,14.9088,5.80647379999999
"2017_3","군자",29.8,30.5854545454545,31.1246064545455,0.785454545454545,1.32460645454545
"2017_3","논현역",39,32.9078571428571,39.459536,6.09214285714285,0.459536
"2017_3","동대문",36.5,33.4135,42.6575525,3.0865,6.15755249999999
"2017_3","명동",270.4,249.147,269.431692,21.253,0.968307999999979
"2017_3","목동",33.5,31.1743636363636,35.3362012727273,2.32563636363636,1.83620127272727
"2017_3","불광역",37,33.8364444444444,39.5091518888889,3.16355555555555,2.50915188888889
"2017_3","사당",58.8,50.7357142857143,54.9504305,8.06428571428571,3.8495695
"2017_3","서초",27.8,25.96685,31.47200425,1.83315,3.67200425
"2017_3","성신여대",43.9,38.81925,44.5608813333333,5.08075,0.660881333333336
"2017_3","수유",54.8,50.8641538461538,56.4549523846154,3.93584615384615,1.65495238461538
"2017_3","신림역",70.5,58.4322,74.5458606,12.0678,4.0458606
"2017_3","신촌",57.3,46.3455,111.1193485,10.9545,53.8193485
"2017_3","압구정",56.6,44.8768333333333,62.7077866666667,11.7231666666667,6.10778666666666
"2017_3","영등포",38.3,35.4383333333333,44.7126763333333,2.86166666666666,6.41267633333334
"2017_3","오류동역",46.6,45.2783333333333,38.5315816666667,1.32166666666667,8.06841833333333
"2017_3","왕십리",38,35.3666666666667,39.2477538333333,2.63333333333333,1.24775383333333
"2017_3","용산",24.8,22.8142666666667,31.774645,1.98573333333334,6.974645
"2017_3","이태원",47,40.6485555555556,57.1902588888889,6.35144444444445,10.1902588888889
"2017_3","잠실",41.6,36.84225,35.20597475,4.75775,6.39402525
"2017_3","장안동",21,22.82965,28.04688165,1.82965,7.04688165
"2017_3","종로",84,70.8067,91.0643068,13.1933,7.0643068
"2017_3","천호",35.4,33.8377272727273,31.7962827272727,1.56227272727273,3.60371727272727
"2017_3","청담",68.1,49.3815,66.9345536666667,18.7185,1.16544633333332
"2017_3","청량리",45.9,44.671,39.736545,1.229,6.163455
"2017_3","테헤란로",46.2,37.6358205128205,48.9856371282051,8.56417948717949,2.78563712820512
"2017_3","혜화동",73.2,57.3634,73.5083098,15.8366,0.308309800000004
"2017_3","홍대합정",55.5,46.5946923076923,74.5071549230769,8.90530769230769,19.0071549230769
"2017_3","화곡",26.3,25.1963142857143,29.3636565428571,1.10368571428571,3.06365654285714
"2017_4","건대입구",64.3,55.3390714285714,60.3230422857143,8.96092857142857,3.97695771428571
"2017_4","경희대",43.8,41.51,44.1524631428571,2.29,0.352463142857147
"2017_4","공덕역",41.6,33.808,40.16596225,7.792,1.43403775
"2017_4","광화문",69.2,57.6088,73.2153034,11.5912,4.01530339999999
"2017_4","군자",29.8,29.6755454545455,31.3051049090909,0.124454545454547,1.50510490909091
"2017_4","논현역",38.9,33.0168571428571,41.3361306428571,5.88314285714286,2.43613064285714
"2017_4","동대문",36.5,31.884,45.9319745,4.616,9.4319745
"2017_4","명동",270.4,205.7144,280.575732,64.6856,10.175732
"2017_4","목동",33.5,30.5273636363636,35.2734745454545,2.97263636363637,1.77347454545455
"2017_4","불광역",36.9,33.8571111111111,38.189628,3.04288888888889,1.289628
"2017_4","사당",60.7,51.5700714285714,56.1590774285714,9.12992857142857,4.54092257142857
"2017_4","서초",27.8,25.40855,31.2497671,2.39145,3.4497671
"2017_4","성신여대",44,39.0043333333333,45.8122925,4.99566666666666,1.8122925
"2017_4","수유",54.9,48.0828461538462,56.5425439230769,6.81715384615384,1.64254392307692
"2017_4","신림역",70.8,57.5702,73.812686,13.2298,3.012686
"2017_4","신촌",58.8,46.042,97.1875665,12.758,38.3875665
"2017_4","압구정",56.4,45.0728333333333,63.9105571666667,11.3271666666667,7.51055716666666
"2017_4","영등포",38.3,34.8201111111111,45.8595647777778,3.47988888888889,7.55956477777778
"2017_4","오류동역",46.6,39.362,36.705785,7.238,9.894215
"2017_4","왕십리",38,35.6586666666667,39.2196535,2.34133333333333,1.2196535
"2017_4","용산",25,22.4567333333333,30.0629788666667,2.54326666666667,5.06297886666666
"2017_4","이태원",47,40.5668888888889,58.0498057777778,6.43311111111111,11.0498057777778
"2017_4","잠실",41.8,35.205,36.48220425,6.595,5.31779574999999
"2017_4","장안동",21,22.5314,28.50207065,1.5314,7.50207065
"2017_4","종로",84.2,68.6764,92.2502962,15.5236,8.05029619999999
"2017_4","천호",35.4,33.1379090909091,31.6686768181818,2.26209090909091,3.73132318181818
"2017_4","청담",68,48.7976666666667,68.4799489166667,19.2023333333333,0.479948916666672
"2017_4","청량리",45.8,43.8805,37.2765615,1.9195,8.5234385
"2017_4","테헤란로",46.5,37.7804871794872,49.4397701794872,8.71951282051282,2.93977017948718
