총_유동인구_수,남성_유동인구_수,여성_유동인구_수,남성_상주인구_수,여성_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,지하철_역_수,버스_정거장_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,주중_매출_건수,주말_매출_건수,점포수,임대료_전체,공실률
-0.384318713,-0.39589511,-0.369932763,-0.602298103,-0.51346243,-0.631300773,-0.515135479,-0.547140862,-0.248591816,-0.205539038,-0.307656677,-0.423796676,-0.157769664,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.369823798,-0.379084555,-0.385085933,-0.31694574,-0.400547534,-0.325868947,-0.396812289,-0.319536495,-0.310741436,-0.43485556,5
-0.12568325,-0.135312001,-0.115397694,0.959238948,1.139332453,0.526325189,0.803373669,0.380963243,-0.312894709,-0.261916007,-0.381570487,-0.739719148,-0.006441698,-0.412050226,-0.515870295,-0.531591179,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.37891339,-0.388748525,-0.372792053,-0.376474607,-0.40354119,-0.341894086,-0.397876897,-0.348368886,-0.357001802,-0.43485556,5
-0.387182261,-0.408878383,-0.36311523,1.526427678,1.589237499,0.893043579,-0.515135479,1.024147851,-0.342354635,-0.299749888,-0.394241426,2.208890597,1.204182026,-0.476417652,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,1.244204234,-0.520272932,-0.543451185,-0.538365916,-0.453907338,-0.548695585,-0.460578821,-0.568369535,-0.459217205,-0.566274888,-0.43485556,5
-0.544512619,-0.573758707,-0.511859653,1.38639854,1.469352622,1.044930673,0.116065709,1.053768195,-0.175676055,-0.129422654,-0.245357893,-1.055641621,-0.763081526,-0.51932927,0.423336061,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.442903403,-0.444842371,-0.44743631,-0.412256497,-0.476779276,-0.380872303,-0.459536428,-0.388926344,-0.376827674,-0.43485556,5
-0.341544468,-0.367467967,-0.313819432,-0.39437605,-0.18074822,-0.286476018,-0.283695044,-0.238242991,-0.212476493,-0.185051917,-0.246413805,-1.476871584,-0.611753561,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.456010377,-0.503151925,-0.466981819,-0.409464785,-0.481441929,-0.413601125,-0.519327252,-0.440923084,-0.438508162,-0.087806036,7.3
-0.272685804,-0.320673185,-0.224492051,-0.709795219,-0.592936675,-0.677824748,-0.115374727,-0.675495685,-0.099628341,-0.10415022,-0.084859333,-0.687065403,-2.276361182,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.33275848,-0.357858049,-0.343145182,-0.293138109,-0.367765516,-0.30070539,-0.360470618,-0.333920937,-0.381233423,-1.123505378,7.3
-0.341544468,-0.367467967,-0.313819432,-0.39437605,-0.18074822,-0.286476018,-0.283695044,-0.238242991,-0.212476493,-0.185051917,-0.246413805,-1.476871584,-0.611753561,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.456010377,-0.503151925,-0.466981819,-0.409464785,-0.481441929,-0.413601125,-0.519327252,-0.440923084,-0.438508162,-1.123505378,7.3
2.770234237,2.530456357,2.975195318,1.247783838,1.559603035,1.619638597,0.088012323,1.651817041,1.722189091,1.192220973,2.540400838,-0.687065403,-0.611753561,7.526599006,3.240955126,3.473215128,-0.28105715,-0.222359022,8.134264426,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.0673715,0.840581788,-0.434919126,-0.091129144,-0.211478297,2.285190428,5.422869026,3.393130431,5.810560247,4.230330491,4.765035772,5.856101896,3.658579902,2.616102223,4.998186309,-0.087806036,7.3
-0.272685804,-0.320673185,-0.224492051,-0.709795219,-0.592936675,-0.677824748,-0.115374727,-0.675495685,-0.099628341,-0.10415022,-0.084859333,-0.687065403,-2.276361182,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.33275848,-0.357858049,-0.343145182,-0.293138109,-0.367765516,-0.30070539,-0.360470618,-0.333920937,-0.381233423,-0.087806036,7.3
2.770234237,2.530456357,2.975195318,1.247783838,1.559603035,1.619638597,0.088012323,1.651817041,1.722189091,1.192220973,2.540400838,-0.687065403,-0.611753561,7.526599006,3.240955126,3.473215128,-0.28105715,-0.222359022,8.134264426,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.0673715,0.840581788,-0.434919126,-0.091129144,-0.211478297,2.285190428,5.422869026,3.393130431,5.810560247,4.230330491,4.765035772,5.856101896,3.658579902,2.616102223,4.998186309,-1.123505378,7.3
-0.348149377,-0.338094218,-0.354732926,-0.575423824,-0.411088827,-0.621722308,-0.515135479,-0.537267414,-0.261902613,-0.237241737,-0.287594357,-0.265835439,0.901526095,-0.412050226,0.423336061,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.252489339,-0.45591907,-0.280735551,-0.174005677,-0.217591606,-0.275335012,-0.452942982,-0.43983155,-0.45172541,0.038084478,1
1.354079197,1.538624075,1.166099528,1.372254183,1.489557938,2.020565792,-0.515135479,2.186393722,0.414011816,0.258486779,0.660350266,-0.687065403,-1.065737457,1.497516752,1.362542416,0.803344256,-0.28105715,3.376151155,3.002416087,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.104318555,-0.434919126,-0.091129144,-0.211478297,1.591199632,1.527636646,1.359681741,1.639219601,1.193683799,1.726758483,1.31290977,1.473561562,1.031150283,2.185115467,0.038084478,1
-0.408286721,-0.399800224,-0.41285613,-0.784760313,-0.683187088,-0.669614635,-0.515135479,-0.586634654,0.123621125,0.159789699,0.051353261,1.208469433,0.598870164,-0.454961843,-0.515870295,0.135876539,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.235463354,-0.296458037,-0.239691061,-0.214857525,-0.29012979,-0.215366641,-0.279846137,-0.319540465,-0.412073667,0.038084478,1
-0.089937197,-0.075976854,-0.102489721,0.940851284,1.022141618,1.293970773,-0.038227915,1.341508677,-0.099726214,-0.111029107,-0.072980328,-0.95033413,-0.611753561,-0.304771182,-0.515870295,-0.531591179,-0.28105715,6.974661332,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.090507479,-0.149699291,-0.097253247,-0.070423413,-0.035100895,-0.107441327,-0.143282003,-0.156850205,-0.116888473,0.038084478,1
-0.323462641,-0.311343176,-0.332237278,-1.118567146,-0.975490666,-0.939180018,-0.515135479,-0.864501689,-0.234791652,-0.240681181,-0.208400988,-0.002566712,-0.006441698,-0.326226991,-0.515870295,0.469610397,-0.28105715,3.376151155,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.329701083,-0.313511381,-0.318216018,-0.342226571,-0.370308434,-0.29957022,-0.280459199,-0.373311445,-0.44731966,0.038084478,1
-0.220177485,-0.187769054,-0.249221506,-1.326489199,-1.323022109,-1.346948974,-0.515135479,-1.284828472,-0.22608091,-0.199108774,-0.25829281,-1.108295366,0.447542198,-0.326226991,-0.515870295,0.135876539,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,2.588686602,-0.490772757,-0.214063717,-0.356007945,-0.192455941,-0.255852693,-0.233721025,-0.169958898,-0.331338928,-0.394515001,-0.429696664,0.038084478,1
0.532306331,0.538877353,0.521416874,-0.695650861,-0.618530076,-0.50541237,-0.515135479,-0.417375547,0.447386682,0.472928617,0.371822426,-0.37114293,-0.914409492,2.012456161,-0.515870295,1.137078115,-0.28105715,3.376151155,2.318169642,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.0673715,-0.198808589,-0.434919126,-0.091129144,2.588686602,1.244204234,0.659828375,0.339708366,0.817654974,0.254883412,0.407480136,0.858769849,0.440783733,0.091648568,0.321483569,0.038084478,1
-0.418918494,-0.416630714,-0.417478562,-0.559865031,-0.462275629,-0.397312547,-0.515135479,-0.305946634,-0.076823814,0.007856012,-0.221071927,-0.37114293,-0.157769664,-0.497873461,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.058123533,-0.144976496,-0.043040335,-0.091400491,-0.045727327,-0.067533131,-0.141107633,-0.146540165,-0.171960337,0.038084478,1
-0.340909545,-0.349392704,-0.329848653,-0.452367915,-0.246752254,-0.145535742,-0.395908588,-0.070394377,-0.311818101,-0.276271946,-0.353324853,-1.318910348,-1.368393388,-0.497873461,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.434953577,-0.4592138,-0.447356201,-0.385950381,-0.468219103,-0.363680524,-0.478073277,-0.393056314,-0.396653545,0.038084478,1
-0.489947546,-0.500157881,-0.475947343,0.063901128,0.158701096,0.674107227,-0.515135479,0.798469041,-0.363495312,-0.318442516,-0.418263415,-0.687065403,-1.822377285,-0.562240887,0.423336061,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.464353731,-0.482126624,-0.474291552,-0.419891302,-0.490044121,-0.409811591,-0.501432989,-0.413797457,-0.453928284,0.038084478,1
-0.492154864,-0.505368559,-0.475270013,-0.361844028,-0.133602482,-0.045646031,-0.515135479,0.056549954,-0.184876164,-0.18550054,-0.171180105,-1.424217839,-0.460425595,-0.476417652,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.385600823,-0.46594251,-0.404562787,-0.323216509,-0.435520115,-0.311432553,-0.484737928,-0.399593614,-0.383436297,0.038084478,1
-0.226431553,-0.21283531,-0.237463611,-0.381646128,-0.319491393,-0.400049251,-0.49409544,-0.312999097,-0.107849715,-0.12882449,-0.063477123,-1.160949112,0.144886267,-0.476417652,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.378518247,-0.459765887,-0.393329497,-0.326321908,-0.453502892,-0.3116173,-0.46527541,-0.42409162,-0.37021905,0.038084478,1
1.840716126,1.551633401,2.100834222,-0.448124608,-0.428600101,-0.453414987,1.133000956,-0.695242581,1.149139716,0.664191595,1.926916209,-0.265835439,-0.914409492,2.312837484,0.423336061,2.472013551,-0.28105715,6.974661332,3.002416087,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,0.306800434,-0.293298623,-0.434919126,-0.091129144,2.588686602,0.897208836,3.089736767,1.068535155,3.348686276,2.369976898,2.768845561,3.047846783,1.189899235,0.737515561,3.253509639,0.952704578,7.3
0.569813693,0.484498139,0.646344164,-0.146849796,0.108861316,-0.023752396,-0.248628311,0.025519118,0.682283095,0.405934235,1.123631473,-0.213181694,-0.30909763,3.686009243,-0.515870295,3.473215128,-0.28105715,6.974661332,4.7130322,-0.593125789,-0.119671642,15.5456428,-0.052468345,-0.064304624,-0.253458593,-0.20875557,0.306800434,-0.198808589,-0.434919126,-0.091129144,2.588686602,0.897208836,1.429616314,0.630878876,1.686005442,0.755732654,1.210811044,1.616926849,0.765081763,0.292488955,1.422920861,0.952704578,7.3
-0.310715877,-0.292344466,-0.325563504,-1.110080532,-1.067088101,-1.108855691,-0.010174529,-1.140958231,0.574426492,0.53005329,0.613626179,0.260702015,-1.217065423,-0.047301477,-0.515870295,0.803344256,-0.28105715,6.974661332,0.265430307,0.117308184,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,0.550213438,0.097691957,0.016402118,0.154376578,-0.041505519,0.010417352,0.017752229,0.127635426,-0.238641872,-0.156540215,0.952704578,7.3
-0.424997852,-0.436081016,-0.410727379,-0.81870677,-0.71012751,-0.595723616,-0.515135479,-0.510468056,-0.230191597,-0.251448135,-0.176987618,-0.792372894,-0.157769664,0.102889184,1.362542416,0.469610397,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.143777359,0.074604317,-0.149853875,0.144289917,-0.094471221,-0.065757905,0.040274939,-0.124277977,-0.200783482,-0.143322968,0.085692145,4.7
-0.41655067,-0.435565738,-0.394786626,-0.02945163,0.084614936,-0.208479943,0.663106739,-0.348261411,-0.118713674,-0.179070276,-0.004082097,-1.318910348,-0.914409492,-0.540785078,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.351542036,-0.423166835,-0.346784793,-0.347088739,-0.416670737,-0.31265602,-0.434569385,-0.375861667,-0.328364433,0.085692145,4.7
-0.30131844,-0.356707917,-0.245798917,0.325571739,0.403858935,-0.056592849,3.903272838,-0.8433443,-0.082500477,-0.095327299,-0.054237897,-0.739719148,0.144886267,-0.090213095,-0.515870295,-0.531591179,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.146743766,-0.348350503,-0.121980585,-0.199059017,-0.226676324,-0.129932406,-0.34207618,-0.345201451,-0.257872446,0.085692145,4.7
-0.512370148,-0.540737483,-0.480837941,-0.549963981,-0.413782869,-0.531411062,-0.325775123,-0.482258205,-0.277758121,-0.267748107,-0.276507285,-0.265835439,-0.460425595,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.452981397,-0.513458769,-0.469645742,-0.393034753,-0.501565061,-0.385837926,-0.533925227,-0.440905223,-0.47595703,0.085692145,4.7
-0.10354047,-0.145640723,-0.062433256,0.140280658,0.340548944,-0.111326937,0.999747372,-0.315820082,-0.272962319,-0.243672001,-0.306072809,-0.581757912,0.296214233,-0.283315374,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,0.117308184,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.313901014,-0.358139,-0.302624012,-0.326641274,-0.366444825,-0.265933967,-0.35300013,-0.351903474,-0.253466697,0.085692145,4.7
-0.401629257,-0.435884169,-0.365431975,-1.029457695,-1.046882784,-1.147169553,0.284386026,-1.23969271,-0.06889606,-0.056446631,-0.086179222,-0.95033413,-0.914409492,-0.390594417,-0.515870295,-0.19785732,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.265953391,-0.447494227,-0.254825141,-0.280493084,-0.333907314,-0.259558084,-0.459637158,-0.397275591,-0.407667918,0.085692145,4.7
-0.32702077,-0.333998046,-0.317526777,-0.699894169,-0.580813485,-0.72298037,1.83433561,-1.114158872,-0.244481129,-0.185201458,-0.332470599,-0.423796676,-0.157769664,-0.154580521,-0.515870295,0.803344256,-0.28105715,3.376151155,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.236387342,-0.247010701,-0.206620328,-0.296575585,-0.236029684,-0.254349101,-0.231120806,-0.270925497,-0.279901192,0.085692145,4.7
-0.472494961,-0.486937233,-0.454604537,-1.238794184,-1.228730632,-1.315476873,-0.515135479,-1.252387143,-0.354393076,-0.304834283,-0.417735459,-0.845026639,-0.763081526,-0.304771182,-0.515870295,-0.19785732,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.312686352,-0.367636117,-0.307677982,-0.310575066,-0.316540426,-0.326615267,-0.364866249,-0.355509507,-0.387842047,0.085692145,4.7
-0.143971037,-0.21308137,-0.076712478,0.037026849,0.215275982,0.134976459,-0.515135479,0.242734972,-0.188301737,-0.17966844,-0.190714469,-1.108295366,-1.519721354,-0.412050226,-0.515870295,-0.19785732,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.164314941,-0.255885187,-0.14449765,-0.204080377,-0.237914706,-0.143059696,-0.244487448,-0.269087749,-0.233640826,0.085692145,4.7
-0.453396121,-0.489464412,-0.415015292,-0.750813855,-0.676451983,-0.887182634,-0.515135479,-0.810902971,0.07155242,-0.117309831,0.400068061,-0.634411657,-0.763081526,-0.261859565,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.209242752,-0.470802713,-0.201416414,-0.218477535,-0.307165692,-0.114636705,-0.486817647,-0.410564529,-0.392247796,0.085692145,4.7
-0.416232498,-0.42048372,-0.408568217,-1.142612554,-1.126357029,-1.225165628,-0.515135479,-1.159294634,-0.276094271,-0.216605075,-0.362300101,-0.318489185,0.447542198,-0.197492139,-0.515870295,-0.19785732,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.212022225,-0.391495463,-0.191765506,-0.250690217,-0.243550682,-0.227363323,-0.386807931,-0.382553766,-0.328364433,0.085692145,4.7
0.183443547,0.064905403,0.295053202,-0.98136688,-0.953938329,-1.071910182,-0.515135479,-1.001319467,0.347751453,0.033427528,0.878923964,-0.423796676,-0.914409492,1.34732609,-0.515870295,0.469610397,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.0673715,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.550213438,1.704252877,0.043673359,1.734190853,1.556511293,1.537236193,1.632767344,0.058312631,0.008023123,0.955911449,0.085692145,4.7
-0.5274961,-0.548078749,-0.503264474,-1.364678964,-1.366126784,-1.393472949,-0.515135479,-1.332785219,1.801760251,1.612879892,2.012445047,-1.002987875,1.658165923,0.253079845,0.423336061,2.472013551,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,1.337758823,-0.20875557,1.055144303,-0.198808589,-0.434919126,-0.091129144,2.588686602,2.285190428,3.718896028,2.619088357,3.605896989,3.889672895,3.139190441,4.253618978,2.553319321,2.637911085,1.334805877,0.383379616,11.1
0.150200258,0.181291685,0.11921558,0.523592742,0.50757956,0.025508283,3.019591175,-0.580992684,-0.308001034,-0.265355451,-0.362300101,0.576624488,0.447542198,-0.261859565,0.423336061,1.137078115,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.216099779,-0.235377621,-0.196656063,-0.252651435,-0.258117007,-0.215586329,-0.200144722,-0.304084334,-0.37021905,0.383379616,11.1
-0.562392748,-0.579756776,-0.540932314,0.154425015,0.177559391,-0.296054484,0.438679649,-0.393397173,-0.341278026,-0.30154438,-0.388169935,-0.529104166,-0.30909763,-0.51932927,-0.515870295,-0.531591179,-0.28105715,3.376151155,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.512490222,-0.557449035,-0.527039196,-0.454901373,-0.541889551,-0.454333153,-0.581458302,-0.474589981,-0.566274888,0.383379616,11.1
-0.349603878,-0.319581837,-0.375246348,-1.073305203,-1.054964911,-1.085593704,-0.515135479,-1.015424393,-0.316613903,-0.29571228,-0.331942643,-0.739719148,-0.460425595,-0.326226991,-0.515870295,-0.531591179,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,0.194260721,0.018301296,0.328992784,-0.134861192,0.171460658,-0.173858083,0.12691382,-0.230848315,-0.154337341,0.383379616,11.1
0.275677909,0.45002082,0.106788649,-0.896500736,-0.945856202,-0.883077578,-0.360841856,-0.83770233,0.329057613,0.365109534,0.243001213,-0.423796676,0.296214233,0.68219602,-0.515870295,2.472013551,-0.28105715,-0.222359022,0.949676752,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,8.73396464,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,1.244204234,0.190184613,0.320781608,0.33686584,-0.167168006,0.178435484,0.000728016,0.541104321,-0.198864365,0.032906999,0.383379616,11.1
-0.5274961,-0.548078749,-0.503264474,-1.364678964,-1.366126784,-1.393472949,-0.515135479,-1.332785219,1.801760251,1.612879892,2.012445047,-1.002987875,1.658165923,0.253079845,0.423336061,2.472013551,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,1.337758823,-0.20875557,1.055144303,-0.198808589,-0.434919126,-0.091129144,2.588686602,2.285190428,3.718896028,2.619088357,3.605896989,3.889672895,3.139190441,4.253618978,2.553319321,2.637911085,1.334805877,0.383379616,11.1
-0.449352212,-0.435759691,-0.458439054,-1.326489199,-1.358044657,-1.357895792,-0.515135479,-1.296112412,0.474791263,0.425673651,0.529153252,-0.002566712,0.901526095,-0.17603633,0.423336061,0.803344256,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,1.93819503,-0.140284074,-0.086590877,-0.054560134,-0.33784713,-0.163507755,-0.205727652,0.023935187,-0.334847749,-0.279901192,0.383379616,11.1
-0.234921347,-0.234228038,-0.233543391,-0.694236426,-0.637388371,-0.770872697,0.410626263,-0.877196122,-0.283924152,-0.251149053,-0.322439439,-0.476450421,-0.30909763,-0.261859565,0.423336061,0.135876539,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.118165819,-0.252619901,-0.102387935,-0.15039839,-0.167397682,-0.06290672,-0.235007578,-0.280189649,-0.132308595,0.584070785,11.1
-0.142652896,-0.12959473,-0.153892153,-0.377402821,-0.223852895,-0.30015954,-0.515135479,-0.205801662,-0.30007328,-0.254738038,-0.359660322,-0.897680385,-1.519721354,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.444462721,-0.467146059,-0.448579745,-0.414734714,-0.462508517,-0.401351627,-0.476051738,-0.423339454,-0.511203023,0.584070785,11.1
-0.494345138,-0.504563799,-0.480298842,-0.960150344,-0.902751527,-0.948758484,-0.360841856,-0.905405973,-0.202982763,-0.144376757,-0.292609937,-1.634832821,-1.065737457,-0.390594417,0.423336061,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.0673715,-0.387788658,-0.434919126,-0.091129144,-0.211478297,0.897208836,-0.396806277,-0.362029984,-0.394754475,-0.383887105,-0.432565168,-0.386054419,-0.342673611,-0.388092808,-0.482565654,0.584070785,11.1
