"총_유동인구_수","남성_유동인구_수","여성_유동인구_수","남성_상주인구_수","여성_상주인구_수","총_가구_수","아파트_가구_수","비_아파트_가구_수","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","집객시설_수","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","남성_매출_금액","여성_매출_금액","주중_매출_건수","주말_매출_건수","점포수","임대료_전체","공실률"
0.209442742758029,0.338480469196874,0.0843869971059572,-1.19353224009466,-1.32975721406421,-1.20327199284316,-0.51513547938636,-1.13672675299462,-0.0355211947391045,-0.104150219820204,0.0880461886224521,1.15581568794524,0.598870163691025,0.360358888567678,0.0536090566853114,0.196130866283915,0.0999065627627706,-0.0589094484944395,0.211984430294823,-0.0957925846702436,0.275953661094483,0.00385147633803197,0.16507947378436,1.52952555511972,-0.687093241988823
-0.321849054981927,-0.313314549374574,-0.327208448410504,-1.3462912994411,-1.33918636173017,-1.35105403052099,-0.51513547938636,-1.28905994962111,-0.353218593688311,-0.305432446841825,-0.413511812808897,5.31546157840835,4.68472523347441,-0.154580521090851,-0.191695177729942,-0.441068551886383,-0.181404013714378,-0.207579029729809,-0.231506888739495,-0.130188200247759,-0.466485032896072,-0.360836196413969,0.488902037510852,1.52952555511972,-0.687093241988823
0.288556771836446,0.380345371592871,0.198396834408841,-0.94883485799343,-1.03880065751455,-0.922759791695436,0.193212520710382,-0.990035526613556,1.17429320711276,1.03295977592452,1.34378903746926,0.366009506211733,1.35550999142869,1.15422381179124,1.45459651209057,1.79418131145478,1.90150821932832,0.326550157396634,1.33838926774595,0.816470315420566,2.34695218943259,0.440763018455126,1.2973570095355,1.52952555511972,-0.687093241988823
-0.541653332654334,-0.550287497448057,-0.528709964006372,-1.15251360378868,-1.20987233659699,-1.16906318782515,-0.51513547938636,-1.10146443896071,-0.305847817011966,-0.271636173954094,-0.345405515772429,2.15623685147434,1.80949388807129,-0.283315373505483,-0.340558157454529,-0.357973987187952,-0.335171143732623,-0.338095626983458,-0.32499941166935,-0.35880003583547,-0.343680038479134,-0.372670416380556,-0.136714344110398,1.52952555511972,-0.687093241988823
2.68460052366634,2.95054700145836,2.40733017504552,-1.26991176976788,-1.32975721406421,-1.27989971608352,-0.51513547938636,-1.21571433643058,-0.166084451115642,-0.186846409673812,-0.118120547755381,0.155394524416133,0.598870163691025,0.317447271096134,1.20983884434246,1.21418052601276,1.35966298035864,0.799223934242904,1.5168484184827,0.965147449219704,1.36673262675681,0.804569525071765,0.762058485824356,1.52952555511972,-0.687093241988823
-0.521825821219353,-0.517422593776244,-0.521502620330517,-1.14119811791116,-1.19909616783589,-1.16632648342371,-0.51513547938636,-1.098643453838,-0.146411876504185,-0.0687089955972295,-0.273603528199099,0.997854451598535,-0.157769664046638,-0.412050225920115,-0.49077881124648,-0.522598257590242,-0.505452711339901,-0.433867878230909,-0.519103936805264,-0.438355358165924,-0.544240457194102,-0.446898740242757,-0.449522534921023,1.52952555511972,-0.687093241988823
0.340438689070786,0.436716222398932,0.245527941039447,-0.670191018259655,-0.951244286330631,-0.614880546533295,-0.51513547938636,-0.53021495161137,0.1391830126313,0.202408892657004,0.0180920463175535,1.68235314243424,0.447542198143493,1.30441447294165,0.00400227837101601,-0.103742983100021,0.0812044287106838,-0.179776287378498,0.109701671821903,-0.126209771684494,-0.0383478261155434,-0.247993346660456,0.347918064187754,3.7840715447377,-0.687093241988823
-0.318630404583498,-0.283665791917804,-0.349256229697405,-1.26991176976788,-1.32167508749338,-1.28263642048496,-0.51513547938636,-1.21853532155329,-0.369954963133879,-0.325022321834271,-0.424070928628504,2.15623685147434,2.26347778471389,-0.326226990977027,-0.234918135662578,-0.381151812452907,-0.229644398899689,-0.23693013932188,-0.216796264706398,-0.222287030366499,-0.381642934958605,-0.360893750057945,0.0417184971266488,3.7840715447377,-0.687093241988823
-0.509597506444386,-0.504746172285989,-0.509811075871294,-1.25718184815568,-1.26240615930734,-1.29358323809073,-0.51513547938636,-1.22981926204414,-0.339418429408632,-0.295861820891317,-0.393185514856153,3.89381045128804,3.47410150909415,-0.540785078334747,-0.522076575182543,-0.557280342198278,-0.540096291147367,-0.455804210073036,-0.553888709339696,-0.460729583613562,-0.581928084032143,-0.472970540964049,-0.581695009911428,3.7840715447377,-0.687093241988823
-0.339838555112599,-0.304106123532943,-0.371016491328652,-1.35336347811454,-1.35400359377668,-1.36747425692964,-0.51513547938636,-1.30598586035739,-0.325226771106835,-0.281057258874125,-0.381042531663604,1.99827561512764,2.41480575026142,-0.133124712355079,-0.262155823921238,-0.463734163407525,-0.260529956053044,-0.254270470546855,-0.201406791638992,-0.275631510283268,-0.477840556873886,-0.408212768448578,-0.288712690349364,3.7840715447377,-0.687093241988823
-0.398206067103878,-0.438353450916041,-0.356411045743863,-1.37599444986957,-1.37690295239401,-1.40305141414838,-0.51513547938636,-1.34265866695266,-0.339026935386514,-0.298852641500851,-0.386850045364388,2.26154434237214,1.80949388807129,-0.390594417184343,-0.212107667604738,-0.416938683830532,-0.190265578199904,-0.254541652831667,-0.368013388878878,-0.158087845487862,-0.408206889535747,-0.415962664301257,0.583625644587309,3.7840715447377,-0.687093241988823
-0.371140143298908,-0.362465716417973,-0.376200138966638,-1.3717511426655,-1.3513095515864,-1.37705272233468,-0.51513547938636,-1.31585930828688,-0.367312378484579,-0.320685631950447,-0.424598884419484,1.78766063333204,3.02011761245155,-0.476417652127431,-0.415895887713023,-0.428167513268257,-0.441604434449082,-0.336108534489859,-0.410639243383816,-0.380325003210656,-0.465293645047364,-0.321820779623236,-0.46714553158641,3.7840715447377,-0.687093241988823
0.346621736371916,0.509083854469014,0.188466347840497,0.007323698656477,-0.044699089303244,0.0651904972248569,-0.51513547938636,0.170799851382759,1.480539405915,1.56637263163487,1.22816671924456,-0.107874202828368,0.901526094786091,0.510549549718083,0.310215200191575,0.552749410467485,0.404588683270156,0.0718543028566524,0.452002022041181,0.102436410704394,0.752748467521168,0.0679066974753081,0.735623990826275,3.7840715447377,-0.687093241988823
-0.48939358620288,-0.484719800084668,-0.489607290837479,-0.998340108707552,-1.06304703722702,-1.05001654636245,-0.51513547938636,-0.978751586122705,-0.363299564757864,-0.314105826609473,-0.425390818105955,2.94604303320784,0.447542198143493,-0.519329269598975,-0.494929924538722,-0.500141212144426,-0.506578048850224,-0.44502752985564,-0.515164127877682,-0.450939907651963,-0.5137827831464,-0.443854350937249,-0.539840392831133,3.7840715447377,-0.687093241988823
-0.243064561160543,-0.250604040412848,-0.233753501874781,-0.821535641871401,-0.809807071341217,-0.657299464755634,-0.360841855602912,-0.60497105736326,-0.238902339229693,-0.209128023214839,-0.275187395572041,-0.055220457379468,-0.157769664046638,-0.326226990977027,-0.377471663858397,-0.300691314599906,-0.394604264758266,-0.319802416627283,-0.366370488191629,-0.334292835638322,-0.32353238478691,-0.233392582566177,-0.323958683680138,-0.0894540954612119,-1.18483206479873
-0.242040445124679,-0.197811188456286,-0.282175682343755,-0.301023291505771,-0.388189468563249,-0.218058408324313,-0.360841855602912,-0.152202945167856,-0.370737951178116,-0.324872780803795,-0.426446729687916,-0.950334130010771,0.750198129238558,-0.369138608448571,-0.405272533386014,-0.167821229165866,-0.41401469509047,-0.366306360099628,-0.375667823694526,-0.379269356073002,-0.161842297173789,-0.173060486811648,-0.418682290756595,-0.0894540954612119,-1.18483206479873
-0.40307381419806,-0.400691828721882,-0.401852974397504,-0.675848761198412,-0.687228151683725,-0.554673049701587,-0.51513547938636,-0.468153278911689,-0.359188877525619,-0.315003072792333,-0.412719879122426,0.102740778967232,-0.914409491784302,-0.519329269598975,-0.425788746063308,-0.364823542473483,-0.437739033450547,-0.378272710907122,-0.425594777261797,-0.390100324008649,-0.379744703298782,-0.312405797312068,-0.304132812431578,-0.0894540954612119,-1.18483206479873
0.48933038841523,0.457211555614508,0.5157604773969,-0.946005986524051,-0.874464083907806,-0.766767640813284,-0.51513547938636,-0.686779625921931,-0.206016841371735,-0.203595005087201,-0.196258004820476,-0.318489184623969,0.447542198143493,-0.0687572861477624,0.451622217941677,0.672555285000938,0.40171851970031,0.549985920507416,0.498875243923592,0.526828839894532,0.616925042617469,0.765931183879497,0.493307786677199,-0.0894540954612119,-1.18483206479873
-0.359058130814779,-0.377785109550293,-0.33807060924765,-0.796075798646995,-0.650858582115018,-0.512254131479248,-0.51513547938636,-0.42442800950964,-0.233127802403445,-0.266103155826456,-0.15903712155636,-0.73971914821517,2.26347778471389,-0.304771182241255,-0.422134746969795,-0.453932171296877,-0.432434860722196,-0.378706723470902,-0.461796523197416,-0.356037764005403,-0.47056631780054,-0.39312577529312,-0.486971402834971,-0.0894540954612119,-1.18483206479873
0.0489377664243726,0.154864863189704,-0.0526548233820264,-1.30102935593104,-1.32975721406421,-1.32231863430586,-0.51513547938636,-1.25943960583263,1.92439575349191,1.39469952864763,2.72835309931527,1.05050819704744,1.65816592252375,0.489093740982311,0.512087618134786,0.506244083107048,0.770520737894834,-0.125453678909189,0.460004196009619,0.0784023015893761,0.761505862895967,-0.102565211374258,0.25539733169447,0.567191461763049,-0.497478452346955
-0.547278158593336,-0.565667681822966,-0.524966679258728,-0.824364513340779,-0.846176640909923,-0.820133376641389,-0.51513547938636,-0.74178883581483,-0.0908197253633502,-0.134507049006972,-0.00751380954499435,0.0500870335183323,-0.309097629594171,-0.0043898599404463,-0.424799450248241,-0.445977215812123,-0.447632001983638,-0.351451059252014,-0.437353280222564,-0.391248186464404,-0.464565960632482,-0.3811030175273,-0.46053690783689,0.567191461763049,-0.497478452346955
1.71949402538086,1.51020851152301,1.90446935575562,-1.27698394844133,-0.614489012546312,-1.27032125067847,-0.51513547938636,-1.20584088850109,2.12102362610095,1.4449453148878,3.16998811847035,2.20889059692324,0.447542198143493,2.22701424857985,4.40048522710483,4.42452279872139,4.37752912960843,4.29688870635991,3.48779532932024,4.75891190642755,4.5665737468216,3.87773763717652,4.24920895098787,0.567191461763049,-0.497478452346955
-0.372763672604029,-0.371147284823836,-0.371071783570124,-1.30102935593104,-1.35535061487181,-1.35652743932387,-0.51513547938636,-1.29470191986654,3.20507057334723,2.38436206834235,4.43549814945029,3.41992674224794,1.20418202588116,0.0599775662668698,-0.310369497667347,-0.29668807281293,-0.3023212097539,-0.315590831708957,-0.361202931848685,-0.281548082748173,-0.288295265608529,-0.300974452853315,-0.319552934513791,0.567191461763049,-0.497478452346955
-0.187604629648338,-0.18468317487823,-0.18877326343743,-0.508945344505085,-0.478439881937447,-0.45204663464754,-0.402921934816579,-0.384934217791661,-0.0111506918622245,-0.0458292179342963,0.0508253053583362,0.366009506211733,-0.309097629594171,0.617828593396943,-0.105572874675331,0.0161923250860607,-0.0553805526433858,-0.220204548795527,-0.124795859982606,-0.138831153629509,0.125035560553686,-0.233378690307287,0.010878252962221,0.567191461763049,-0.497478452346955
-0.386845623199803,-0.416239912719179,-0.355435137681885,0.233633416206751,0.329772775144919,0.163711855676742,-0.480068746708304,0.265302852993638,-0.360167612580916,-0.320835172980924,-0.405064520153211,-1.31891034815307,0.144886267048427,-0.540785078334747,-0.488656640282485,-0.514642075246222,-0.507393583478649,-0.422179553622819,-0.517517656793241,-0.428833464326428,-0.540800889213975,-0.429019403050239,-0.423088039922942,-0.734749304430818,0.142471462694349
-0.466360208064785,-0.460550938924097,-0.467874675326968,-0.975709136952525,-1.07112916379785,-0.967915414319216,-0.51513547938636,-0.894122032441321,0.0595139791301745,0.135863134094879,-0.0793157971183243,1.05050819704744,1.20418202588116,0.0599775662668698,-0.175448591239784,-0.260319056713294,-0.142288727878015,-0.246441170391978,-0.168559399727313,-0.232602414723612,-0.23117638083277,-0.313854561453542,-0.163148839108479,-0.734749304430818,0.142471462694349
-0.442454697824027,-0.428366318205061,-0.452083211162607,1.09926808583655,0.75947250449371,1.24471009424604,-0.51513547938636,1.38664443927197,-0.113428505140697,-0.105944712185925,-0.118912481441852,0.787239469802935,1.20418202588116,-0.347682799712799,-0.394239612161687,-0.437105796455206,-0.404731997593222,-0.35160705356742,-0.424113092591321,-0.325843507344891,-0.44723265680736,-0.392016379190265,-0.425290914506115,-0.544930014298508,0.142471462694349
-0.19454901702606,-0.157758444053644,-0.228005873373782,0.805065453021192,0.335160859525468,0.823257616424084,-0.402921934816579,0.929644849392502,0.0468882969168512,0.128984246692951,-0.10122596244401,0.418663251660633,1.20418202588116,-0.218947947298167,-0.279790784068952,-0.23991454682053,-0.259033413327227,-0.316606039488469,-0.296047621775413,-0.302775296532523,-0.221724298665722,-0.269442994387922,-0.242452324102722,-0.544930014298508,0.142471462694349
-0.373632963885511,-0.367146642097293,-0.376584420044868,-1.25718184815568,-1.25162999054624,-1.21695551485037,-0.51513547938636,-1.15083167860819,1.0212190444644,0.607814626279303,1.6814167658012,1.31377692429194,0.29621423259596,0.253079844888818,-0.0154689979793247,0.203434972927728,0.00516685211519473,-0.06386498280475,0.0487382150754054,-0.0143626828862888,0.261686531098653,0.060089324936588,-0.134511469527224,-0.544930014298508,0.142471462694349
-0.108605653827764,-0.0307626434650399,-0.181997199245055,-0.644731175035249,-0.646817518829606,-0.283739313958903,-0.51513547938636,-0.188875751763122,-0.327869355756135,-0.295413197799887,-0.362828056874781,0.839893215251835,0.29621423259596,-0.240403756033939,-0.278706057953948,-0.310989571283901,-0.257469855342138,-0.316708631803141,-0.253215958270139,-0.275713048061869,-0.300559092567209,-0.319214988776996,-0.330567307429659,-0.462899160167671,0.142471462694349
-0.557648576315724,-0.559191967076745,-0.551338313828728,-0.991267930034106,-1.04553576299024,-1.03359631995381,-0.51513547938636,-0.961825675386428,-0.197697593401716,-0.275075617655058,-0.0476384496595023,1.41908441518974,1.65816592252375,-0.261859564769711,-0.406213174559047,-0.377328305548491,-0.403447962064843,-0.394567981817316,-0.393585069279493,-0.413390365790384,-0.374187208960784,-0.365563533653682,-0.469348406169584,-0.462899160167671,0.142471462694349
-0.468326056322255,-0.466305843222482,-0.466199320410371,-0.714038526035021,-0.734373890013529,-0.683298156569326,-0.51513547938636,-0.60073957967919,-0.308392528155737,-0.259373809455006,-0.373915128485369,0.997854451598535,1.20418202588116,-0.390594417184343,-0.368472950632103,-0.374451933997904,-0.364452615164136,-0.36150706763514,-0.348859751738603,-0.394171329544735,-0.377809132223876,-0.347979903114698,-0.301929937848404,-0.462899160167671,0.142471462694349
-0.353197516717728,-0.322864564103131,-0.379102981643911,-0.954492600932187,-0.916221737857062,-0.835185250849316,-0.51513547938636,-0.75730425398975,-0.259064281368799,-0.21630599267772,-0.31689590305949,-0.00256671193056786,0.29621423259596,-0.433506034655887,-0.444490101168021,-0.455573095565979,-0.447636457314126,-0.417069001575808,-0.469425848202592,-0.422352306733093,-0.461181967595736,-0.419882265916889,-0.403262168674381,-0.462899160167671,0.142471462694349
-0.479443610015327,-0.460139874331355,-0.493726562827132,-1.10017948160518,-1.17215574593314,-1.12527591740209,-0.51513547938636,-1.05632867699731,0.411369231509225,0.58179448697636,0.0825026528171583,0.997854451598535,0.901526094786091,0.124344992474186,2.98487689048059,1.57141740726671,2.88292703473998,3.13669726102729,3.48669981222201,1.81592761175628,1.45883420167329,1.74983057373951,1.90755326907453,-0.462899160167671,0.142471462694349
-0.566949424863346,-0.57435503987098,-0.554971014093428,-0.794661362912306,-0.893322379239728,-0.8009764458313,-0.51513547938636,-0.722041939955841,-0.314167064981985,-0.267000402009317,-0.376026951649291,0.102740778967232,1.20418202588116,-0.390594417184343,-0.453635574914687,-0.500554663717276,-0.462493693442018,-0.412221868288131,-0.482746218620461,-0.419248954428923,-0.512861454788178,-0.447297646533766,-0.489174277418145,-0.462899160167671,0.142471462694349
-0.158398147083247,-0.0658970868601592,-0.24536487258387,-0.525918573321356,-0.464969670986074,-0.338473401987728,-0.51513547938636,-0.245295454217378,0.0733141434098536,0.104010894603344,0.0141323778852007,-0.73971914821517,0.144886267048427,-0.326226990977027,-0.195925337936326,-0.113124162482218,-0.166043694706119,-0.258203150895399,-0.0841304337138508,-0.304059432597393,-0.0744680658785714,-0.195792191573897,-0.136714344110398,-0.462899160167671,0.142471462694349
-0.564735004752512,-0.566405861197256,-0.558238785564415,-1.25718184815568,-1.27452934916358,-1.31958192990442,-0.51513547938636,-1.25661862070992,-0.326694873689779,-0.270140763649327,-0.40427258646674,1.68235314243424,-0.763081526236769,-0.519329269598975,0.588315989624488,-0.418001143955424,0.771505526064804,0.126272209662794,0.627407338166775,-0.138319723907783,-0.419861128834227,-0.392764576561958,0.347918064187754,-0.462899160167671,0.142471462694349
-0.597040823226416,-0.618058153650013,-0.571790913949165,-1.3066870988698,-1.2933876444955,-1.32642369090802,-0.51513547938636,-1.2636710835167,-0.363005944241275,-0.3164984830971,-0.420375238091641,-1.79279405719317,0.29621423259596,-0.519329269598975,-0.459377381971132,-0.508387546705001,-0.476464313511533,-0.398138655265505,-0.485174887668497,-0.40763867072988,-0.534477502687521,-0.423236254134821,-0.513405897833052,1.29959461272447,1.73049532594499
2.14297665928995,2.07955613103897,2.18494477984574,3.29588678180889,3.52894787609595,4.21129766540836,-0.339801815996078,4.40932999825874,0.185868674768938,0.164275929885449,0.211323865816368,0.471316997109534,1.05285406033362,1.13276800305547,2.38193259895545,2.34501842527001,1.90568049409315,3.43843545753064,2.69813497334142,2.08255112672655,1.80192958806358,3.46850145937841,3.3768706160512,1.29959461272447,1.73049532594499
-0.35583948041635,-0.389373078316105,-0.320730962322077,-0.94883485799343,-0.963367476186866,-0.984335640727864,-0.51513547938636,-0.911047943177598,-0.341865267046873,-0.300946215927525,-0.390809713796741,0.734585724354034,1.20418202588116,-0.540785078334747,-0.358252323690735,-0.406008594624229,-0.40616843811211,-0.228246466045306,-0.38174369890465,-0.304153925054947,-0.451149821957158,-0.282456071751818,-0.238046574936375,1.29959461272447,1.73049532594499
0.442733818988726,0.4481073433316,0.433764847906218,-0.663118839586209,-0.776131543962785,-0.582040093716,-0.51513547938636,-0.496363130138817,-0.309860630738681,-0.268495812314083,-0.361772145292821,1.15581568794524,1.35550999142869,0.16725660994573,0.839070824942082,0.956147485057581,0.542709157503257,1.5060845701872,1.09102179347853,0.662900472528816,0.598048665755061,1.72656897853099,0.982345944141698,1.29959461272447,1.73049532594499
-0.458735444014138,-0.478736204921307,-0.435653121609247,-0.731011754851291,-0.667022835256666,-0.676456395565723,-0.51513547938636,-0.593687116872408,-0.167944047720705,-0.155442793273708,-0.178571485822633,-0.423796675521769,0.447542198143493,-0.412050225920115,-0.409840219237727,-0.372879100418099,-0.419372847492163,-0.368789289308098,-0.414003803731213,-0.379511445976322,-0.396704612973071,-0.299706288077422,-0.330567307429659,1.29959461272447,1.73049532594499
-0.0580248326944664,-0.104178200764506,-0.0134498595664102,-0.910645093156821,-0.887934294859179,-0.917286382892553,-0.51513547938636,-0.841933807671134,-0.31837562571976,-0.279113225477928,-0.365995791620664,0.471316997109534,1.35550999142869,-0.283315373505483,-0.0407987314452944,-0.14452439855205,-0.185476175308593,0.305038873026168,0.0560796963545674,-0.0840652577065465,-0.28354100287407,0.180449871358461,-0.198394832439254,1.29959461272447,1.73049532594499
-0.395758699656176,-0.43655866184914,-0.353358914014617,0.0921898427378297,0.355366175952527,0.384016559992763,-0.318761776389244,0.459950826460821,-0.366627263945872,-0.321283796072354,-0.421695127569092,-1.37156409360197,-0.309097629594171,-0.283315373505483,-0.291417370822672,-0.251432301615544,-0.330321426656011,-0.185842463846402,-0.317073475380111,-0.238362733592943,-0.293923965342733,-0.141695735452944,-0.244655198685895,1.04967429822735,1.73049532594499
-0.507170024744953,-0.535987081334364,-0.475247895727239,-0.866797585381455,-0.827318345578001,-0.884445930075258,-0.51513547938636,-0.808081986198581,-0.367312378484579,-0.321881960194261,-0.422487061255563,-1.00298787545967,1.05285406033362,-0.497873460863203,-0.347533927255053,-0.411071842817563,-0.395171062259799,-0.218672773432123,-0.376203602911313,-0.306302151476777,-0.459756991313133,-0.279165591003101,-0.37021904992678,1.04967429822735,1.73049532594499
-0.474730687675527,-0.502282679550614,-0.44429806356337,-0.780517005565414,-0.785560691628746,-0.805081502433462,-0.51513547938636,-0.72627341763991,-0.366920884462461,-0.319788385767587,-0.425126840210465,-1.21360285725527,-0.763081526236769,-0.261859564769711,-0.352773753880468,-0.277645990135746,-0.39748792340261,-0.230627777246086,-0.372721725612582,-0.289963342038484,-0.339902679046276,-0.121420975905962,-0.343784554928699,1.04967429822735,1.73049532594499
-0.242970814061559,-0.261303299108437,-0.223341972805632,0.659378572348203,0.68538634426116,0.537272006473473,-0.241614964497519,0.602410575157817,-0.363005944241275,-0.319788385767587,-0.414567724390857,-0.318489184623969,1.20418202588116,-0.433506034655887,-0.442466296003783,-0.434667413662801,-0.454339624870358,-0.394384333732241,-0.46059281908389,-0.389363112963367,-0.452025995673883,-0.37317252230904,-0.414276541590248,-1.37217635629649,0.616508436799018
-0.464846050375145,-0.473890274440675,-0.452179972585183,-0.68009206840248,-0.648164539924744,-0.623090659737618,-0.51513547938636,-0.538677906979509,-0.357525027931615,-0.316199401036147,-0.406120431735172,-0.58175791186847,-0.00644169849910551,-0.261859564769711,-0.37265505900967,-0.387388551534762,-0.375857252874864,-0.348327023729485,-0.396143643925502,-0.302292311618029,-0.402551270688343,-0.333285862425009,-0.27329256826715,-1.37217635629649,0.616508436799018
-0.423034844228564,-0.45185200159178,-0.391845078691099,0.329815046165617,0.281280015719977,0.00908805699531121,1.15404099608913,-0.222727573235676,-0.37240180077212,-0.326218650078085,-0.428558552851837,0.260702015313933,1.50683795697622,-0.540785078334747,-0.485006539984051,-0.507862450938888,-0.495358049776607,-0.438632968160359,-0.50726466887685,-0.429039813631554,-0.532478541442822,-0.426105997899988,-0.509000148666705,-1.37217635629649,0.616508436799018
-0.142013710920018,-0.134145388539597,-0.148291048843814,0.727271487613285,0.604565078552923,0.498958144853296,-0.51513547938636,0.617925993332738,0.0547181773592223,0.0462880568393429,0.0658720454012767,0.418663251660633,0.144886267048427,0.145800801209958,-0.320143767440121,-0.311562514561411,-0.320704527452315,-0.304454843572704,-0.321085554718937,-0.287867557327393,-0.312219410375122,-0.294419291265249,-0.0860482286974093,-0.522176154565521,0.616508436799018
